iso3,country,who_region,who_region_code,scenario,total_sugar_change_by_2030,forecast_year,forecast_obesity_pct,input_year,predicted_obesity_change_3yr,predicted_annualized_change,sugar_supply_kg_per_capita_assumption,sugar_supply_kcal_per_capita_day_assumption,model_name,model_type
UZB,Uzbekistan,Europe,EUR,Sugar -10% by 2030,-0.1,2027,33.85297208222662,2026,2.617124014254707,0.8723746714182358,18.593142857142855,179.40685714285715,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -10% by 2030,-0.1,2028,34.71941500803809,2027,2.599328777434401,0.8664429258114671,18.31142857142857,176.68857142857144,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -10% by 2030,-0.1,2029,35.578258859556094,2028,2.576531554554018,0.858843851518006,18.029714285714284,173.97028571428572,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -10% by 2030,-0.1,2030,36.42771226335251,2029,2.548360211389259,0.8494534037964198,17.748,171.252,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -2% by 2030,-0.02,2024,31.224408565235866,2023,2.6410456957076005,0.8803485652358668,19.66365714285714,189.73634285714286,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -2% by 2030,-0.02,2025,32.10392310413537,2024,2.6385436166985077,0.8795145388995026,19.607314285714285,189.19268571428572,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -2% by 2030,-0.02,2026,32.980478653113664,2025,2.629666646934896,0.8765555489782987,19.550971428571426,188.64902857142857,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -2% by 2030,-0.02,2027,33.8528554746193,2026,2.617130464516906,0.8723768215056352,19.49462857142857,188.10537142857143,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -2% by 2030,-0.02,2028,34.71944819859172,2027,2.599778171917272,0.866592723972424,19.438285714285715,187.5617142857143,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -2% by 2030,-0.02,2029,35.57868179131658,2028,2.5777007781745933,0.8592335927248644,19.381942857142857,187.01805714285715,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -2% by 2030,-0.02,2030,36.42886552467987,2029,2.55055120008987,0.85018373336329,19.325599999999998,186.4744,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -5% by 2030,-0.05,2024,31.224408565235866,2023,2.6410456957076005,0.8803485652358668,19.579142857142855,188.92085714285716,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -5% by 2030,-0.05,2025,32.103942846288724,2024,2.638602843158586,0.879534281052862,19.438285714285715,187.5617142857143,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -5% by 2030,-0.05,2026,32.980523187249176,2025,2.629741022881353,0.876580340960451,19.29742857142857,186.20257142857142,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -5% by 2030,-0.05,2027,33.85289920247203,2026,2.617128045668564,0.8723760152228547,19.15657142857143,184.84342857142857,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -5% by 2030,-0.05,2028,34.719435752134096,2027,2.5996096489861866,0.8665365496620622,19.015714285714285,183.4842857142857,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -5% by 2030,-0.05,2029,35.57852319190639,2028,2.5772623193168807,0.8590874397722935,18.87485714285714,182.12514285714286,linear_regression,sugar_sensitivity_model
UZB,Uzbekistan,Europe,EUR,Sugar -5% by 2030,-0.05,2030,36.42843305168211,2029,2.5497295793271713,0.8499098597757238,18.733999999999998,180.766,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Constant sugar,0.0,2024,34.59448583816616,2023,2.086466514498467,0.6954888381661557,73.83,382.89,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Constant sugar,0.0,2025,35.28993748652492,2024,2.0863549450762973,0.6954516483587657,73.83,382.89,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Constant sugar,0.0,2026,35.98685101523525,2025,2.0907405861310036,0.6969135287103345,73.83,382.89,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Constant sugar,0.0,2027,36.68506478390415,2026,2.094641306006694,0.698213768668898,73.83,382.89,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Constant sugar,0.0,2028,37.38501320201941,2027,2.099845254345765,0.699948418115255,73.83,382.89,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Constant sugar,0.0,2029,38.08698332934736,2028,2.1059103819838576,0.7019701273279525,73.83,382.89,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Constant sugar,0.0,2030,38.79136064198759,2029,2.113131937920672,0.704377312640224,73.83,382.89,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +10% by 2030,0.1,2024,34.59448583816616,2023,2.086466514498467,0.6954888381661557,74.88471428571428,388.3598571428571,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +10% by 2030,0.1,2025,35.28969047990966,2024,2.0856139252305,0.6952046417435,75.93942857142856,393.82971428571426,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +10% by 2030,0.1,2026,35.98629230982722,2025,2.0898054897526794,0.6966018299175598,76.99414285714286,399.2995714285714,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +10% by 2030,0.1,2027,36.68451064840487,2026,2.09465501573295,0.69821833857765,78.04885714285714,404.7694285714286,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +10% by 2030,0.1,2028,37.3851494518717,2027,2.1019164104004995,0.7006388034668332,79.10357142857143,410.2392857142857,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +10% by 2030,0.1,2029,38.088925277530365,2028,2.1113274769760038,0.7037758256586679,80.15828571428571,415.7091428571428,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +10% by 2030,0.1,2030,38.79669171508183,2029,2.123299312654379,0.7077664375514597,81.21300000000001,421.17900000000003,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +2% by 2030,0.02,2024,34.59448583816616,2023,2.086466514498467,0.6954888381661557,74.04094285714285,383.9839714285714,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +2% by 2030,0.02,2025,35.28988808520187,2024,2.086206741107138,0.6954022470357127,74.25188571428572,385.0779428571429,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +2% by 2030,0.02,2026,35.98673927415366,2025,2.090553566855367,0.696851188951789,74.46282857142857,386.1719142857143,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +2% by 2030,0.02,2027,36.68495395680433,2026,2.094644047951996,0.6982146826506653,74.67377142857143,387.2658857142857,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +2% by 2030,0.02,2028,37.38504045198992,2027,2.100259485556773,0.700086495185591,74.88471428571428,388.3598571428571,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +2% by 2030,0.02,2029,38.08737171898405,2028,2.1069938009823805,0.7023312669941268,75.09565714285714,389.4538285714286,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +2% by 2030,0.02,2030,38.79242685660657,2029,2.1151654128675372,0.7050551376225124,75.3066,390.5478,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +5% by 2030,0.05,2024,34.59448583816616,2023,2.086466514498467,0.6954888381661557,74.35735714285714,385.62492857142854,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +5% by 2030,0.05,2025,35.28981398321729,2024,2.085984435153399,0.6953281450511329,74.88471428571428,388.3598571428571,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +5% by 2030,0.05,2026,35.98657166253125,2025,2.0902730379418593,0.696757679313953,75.41207142857142,391.09478571428565,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +5% by 2030,0.05,2027,36.68478771615453,2026,2.094648160869854,0.6982160536232848,75.93942857142856,393.82971428571426,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +5% by 2030,0.05,2028,37.38508132694559,2027,2.100880832373175,0.7002936107910583,76.46678571428572,396.56464285714287,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +5% by 2030,0.05,2029,38.08795430343891,2028,2.108618929479984,0.702872976493328,76.99414285714286,399.2995714285714,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar +5% by 2030,0.05,2030,38.79402617853477,2029,2.118215625287572,0.7060718750958573,77.5215,402.0345,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -10% by 2030,-0.1,2024,34.59448583816616,2023,2.086466514498467,0.6954888381661557,72.77528571428572,377.4201428571429,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -10% by 2030,-0.1,2025,35.29018449314019,2024,2.087095964922095,0.6956986549740316,71.72057142857143,371.9502857142857,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -10% by 2030,-0.1,2026,35.987409720643306,2025,2.0916756825093628,0.6972252275031209,70.66585714285715,366.48042857142855,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -10% by 2030,-0.1,2027,36.685618919403474,2026,2.0946275962805014,0.6982091987601672,69.61114285714285,361.0105714285714,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -10% by 2030,-0.1,2028,37.38487695216717,2027,2.0977740982910804,0.6992580327636935,68.55642857142857,355.5407142857143,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -10% by 2030,-0.1,2029,38.08504138116442,2028,2.1004932869917545,0.7001644289972515,67.50171428571429,350.0708571428571,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -10% by 2030,-0.1,2030,38.786029568893426,2029,2.1029645631870086,0.7009881877290028,66.447,344.601,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -2% by 2030,-0.02,2024,34.59448583816616,2023,2.086466514498467,0.6954888381661557,73.61905714285714,381.79602857142856,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -2% by 2030,-0.02,2025,35.289986887847974,2024,2.086503149045457,0.6955010496818189,73.40811428571429,380.70205714285714,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -2% by 2030,-0.02,2026,35.98696275631686,2025,2.090927605406675,0.6969758684688917,73.19717142857142,379.6080857142857,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -2% by 2030,-0.02,2027,36.68517561100401,2026,2.094638564061455,0.6982128546871517,72.98622857142857,378.51411428571424,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -2% by 2030,-0.02,2028,37.38498595204895,2027,2.099431023134807,0.6998103410449357,72.77528571428572,377.4201428571429,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -2% by 2030,-0.02,2029,38.08659493971076,2028,2.104826962985413,0.7016089876618042,72.56434285714286,376.3261714285714,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -2% by 2030,-0.02,2030,38.79029442736873,2029,2.111098462973914,0.7036994876579713,72.3534,375.2322,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -5% by 2030,-0.05,2024,34.59448583816616,2023,2.086466514498467,0.6954888381661557,73.30264285714286,380.15507142857143,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -5% by 2030,-0.05,2025,35.290060989832554,2024,2.086725454999196,0.6955751516663987,72.77528571428572,377.4201428571429,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -5% by 2030,-0.05,2026,35.98713036793928,2025,2.091208134320183,0.6970693781067276,72.24792857142857,374.68521428571427,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -5% by 2030,-0.05,2027,36.68534185165381,2026,2.094634451143598,0.6982114837145327,71.72057142857143,371.9502857142857,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -5% by 2030,-0.05,2028,37.38494507709328,2027,2.0988096763184045,0.6996032254394682,71.19321428571429,369.21535714285716,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -5% by 2030,-0.05,2029,38.08601235525587,2028,2.1032018344877743,0.7010672781625914,70.66585714285715,366.48042857142855,linear_regression,sugar_sensitivity_model
VCT,Saint Vincent and the Grenadines,Americas,AMR,Sugar -5% by 2030,-0.05,2030,38.78869510544046,2029,2.1080482505537805,0.7026827501845935,70.1385,363.7455,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Constant sugar,0.0,2024,22.98487376277315,2023,-0.013068711680537692,-0.004356237226845898,35.26,345.27,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Constant sugar,0.0,2025,22.985071114601265,2024,0.000592055484338827,0.00019735182811294236,35.26,345.27,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Constant sugar,0.0,2026,22.990057842318883,2025,0.014960183152855855,0.004986727717618618,35.26,345.27,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Constant sugar,0.0,2027,23.000187018181663,2026,0.03038752758833918,0.010129175862779727,35.26,345.27,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Constant sugar,0.0,2028,23.016381757250812,2027,0.048584217207451985,0.01619473906915066,35.26,345.27,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Constant sugar,0.0,2029,23.039974682834625,2028,0.07077877675143873,0.023592925583812912,35.26,345.27,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Constant sugar,0.0,2030,23.07275362360005,2029,0.09833682229627061,0.032778940765423537,35.26,345.27,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +10% by 2030,0.1,2024,22.98487376277315,2023,-0.013068711680537692,-0.004356237226845898,35.76371428571428,350.2024285714285,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +10% by 2030,0.1,2025,22.984953458876216,2024,0.00023908830919516788,7.969610306505596e-05,36.26742857142857,355.1348571428571,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +10% by 2030,0.1,2026,22.989792458929738,2025,0.014517000160565452,0.004839000053521818,36.771142857142856,360.06728571428573,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +10% by 2030,0.1,2027,22.999926524386893,2026,0.030402196371460466,0.010134065457153488,37.274857142857144,364.9997142857143,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +10% by 2030,0.1,2028,23.01645623148867,2027,0.04958912130533588,0.01652970710177863,37.778571428571425,369.9321428571428,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +10% by 2030,0.1,2029,23.040920523790604,2028,0.07339287690579233,0.024464292301930774,38.282285714285706,374.86457142857137,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +10% by 2030,0.1,2030,23.075332220640465,2029,0.10323509054958402,0.03441169684986134,38.786,379.797,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +2% by 2030,0.02,2024,22.98487376277315,2023,-0.013068711680537692,-0.004356237226845898,35.36074285714285,346.2564857142857,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +2% by 2030,0.02,2025,22.985047583456254,2024,0.0005214620493101396,0.00017382068310337986,35.461485714285715,347.2429714285714,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +2% by 2030,0.02,2026,22.99000476564105,2025,0.014871546554390491,0.004957182184796831,35.56222857142857,348.22945714285714,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +2% by 2030,0.02,2027,23.0001349194227,2026,0.030390461344950825,0.010130153781650275,35.662971428571424,349.2159428571428,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +2% by 2030,0.02,2028,23.01639665209837,2027,0.04878519802700443,0.016261732675668144,35.76371428571428,350.2024285714285,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +2% by 2030,0.02,2029,23.0401638510258,2028,0.07130159678228942,0.023767198927429806,35.86445714285714,351.18891428571425,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +2% by 2030,0.02,2030,23.073269343008104,2029,0.09931647594691229,0.03310549198230409,35.965199999999996,352.17539999999997,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +5% by 2030,0.05,2024,22.98487376277315,2023,-0.013068711680537692,-0.004356237226845898,35.51185714285714,347.73621428571425,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +5% by 2030,0.05,2025,22.98501228673874,2024,0.0004155718967671085,0.00013852396558903615,35.76371428571428,350.2024285714285,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +5% by 2030,0.05,2026,22.989925150624313,2025,0.014738591656710875,0.0049128638855702915,36.01557142857143,352.6686428571428,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +5% by 2030,0.05,2027,23.00005677128428,2026,0.030394861979908816,0.010131620659969606,36.26742857142857,355.1348571428571,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +5% by 2030,0.05,2028,23.016418994369747,2027,0.049086669256400706,0.016362223085466903,36.519285714285715,357.60107142857146,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +5% by 2030,0.05,2029,23.04044760331262,2028,0.07208582682862086,0.02402860894287362,36.771142857142856,360.06728571428573,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar +5% by 2030,0.05,2030,23.074042922120267,2029,0.10078595642293253,0.03359531880764418,37.022999999999996,362.5335,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -10% by 2030,-0.1,2024,22.98487376277315,2023,-0.013068711680537692,-0.004356237226845898,34.75628571428572,340.33757142857144,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -10% by 2030,-0.1,2025,22.985188770326314,2024,0.0009450226594820421,0.0003150075531606807,34.25257142857143,335.40514285714283,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -10% by 2030,-0.1,2026,22.99032322570803,2025,0.01540336614514537,0.0051344553817151235,33.74885714285714,330.4727142857143,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -10% by 2030,-0.1,2027,23.000447511976436,2026,0.030372858805218783,0.01012428626840626,33.24514285714285,325.5402857142857,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -10% by 2030,-0.1,2028,23.016307283012964,2027,0.04757931310958563,0.015859771036528542,32.74142857142857,320.60785714285714,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -10% by 2030,-0.1,2029,23.039028841878668,2028,0.06816467659711734,0.022721558865705777,32.23771428571428,315.67542857142854,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -10% by 2030,-0.1,2030,23.070175026559667,2029,0.09343855404299894,0.03114618468099965,31.733999999999998,310.743,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -2% by 2030,-0.02,2024,22.98487376277315,2023,-0.013068711680537692,-0.004356237226845898,35.15925714285714,344.28351428571426,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -2% by 2030,-0.02,2025,22.985094645746273,2024,0.0006626489193672924,0.0002208829731224308,35.05851428571429,343.29702857142854,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -2% by 2030,-0.02,2026,22.990110918996706,2025,0.015048819751302789,0.005016273250434263,34.95777142857143,342.3105428571428,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -2% by 2030,-0.02,2027,23.000239116940605,2026,0.03038459383169667,0.01012819794389889,34.85702857142857,341.3240571428571,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -2% by 2030,-0.02,2028,23.016366862403224,2027,0.04838323638785669,0.016127745462618897,34.75628571428572,340.33757142857144,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -2% by 2030,-0.02,2029,23.03978551464341,2028,0.07025595672055185,0.02341865224018395,34.655542857142855,339.3510857142857,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -2% by 2030,-0.02,2030,23.07223790419194,2029,0.09735716864559607,0.032452389548532024,34.5548,338.3646,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -5% by 2030,-0.05,2024,22.98487376277315,2023,-0.013068711680537692,-0.004356237226845898,35.00814285714286,342.8037857142857,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -5% by 2030,-0.05,2025,22.98512994246379,2024,0.0007685390719103236,0.00025617969063677454,34.75628571428572,340.33757142857144,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -5% by 2030,-0.05,2026,22.990190534013458,2025,0.01518177464900039,0.005060591549666797,34.50442857142857,337.8713571428571,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -5% by 2030,-0.05,2027,23.000317265079055,2026,0.03038019319678842,0.01012673106559614,34.25257142857143,335.40514285714283,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -5% by 2030,-0.05,2028,23.0163445201319,2027,0.04808176515853524,0.01602725505284508,34.00071428571428,332.93892857142856,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -5% by 2030,-0.05,2029,23.039501762356664,2028,0.06947172667429902,0.02315724222476634,33.74885714285714,330.4727142857143,linear_regression,sugar_sensitivity_model
VEN,Venezuela (Bolivarian Republic of),Americas,AMR,Sugar -5% by 2030,-0.05,2030,23.071464325079884,2029,0.09588768816966153,0.03196256272322051,33.497,328.00649999999996,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Constant sugar,0.0,2024,2.419228965295789,2023,0.6212284958873661,0.20707616529578868,29.6,247.23,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Constant sugar,0.0,2025,2.678383308352354,2024,0.7774630291696951,0.25915434305656504,29.6,247.23,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Constant sugar,0.0,2026,3.0075243997469605,2025,0.9874232741838191,0.3291410913946064,29.6,247.23,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Constant sugar,0.0,2027,3.425025087848121,2026,1.252502064303481,0.4175006881011603,29.6,247.23,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Constant sugar,0.0,2028,3.949656369757541,2027,1.5738938457282605,0.5246312819094202,29.6,247.23,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Constant sugar,0.0,2029,4.600713423988849,2028,1.9531711626939248,0.6510570542313082,29.6,247.23,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Constant sugar,0.0,2030,5.398066322615488,2029,2.392058695879916,0.7973528986266386,29.6,247.23,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Sugar +10% by 2030,0.1,2024,2.419228965295789,2023,0.6212284958873661,0.20707616529578868,30.02285714285714,250.7618571428571,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Sugar +10% by 2030,0.1,2025,2.678284457439474,2024,0.7771664764310551,0.259055492143685,30.445714285714285,254.29371428571426,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Sugar +10% by 2030,0.1,2026,3.0073012369671464,2025,0.9870503385830167,0.3290167795276722,30.868571428571432,257.82557142857144,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Sugar +10% by 2030,0.1,2027,3.4248053194252597,2026,1.25251224737434,0.4175040824581133,31.291428571428572,261.35742857142856,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Sugar +10% by 2030,0.1,2028,3.9497164217212393,2027,1.574733306887939,0.5249111022959797,31.714285714285715,264.8892857142857,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Sugar +10% by 2030,0.1,2029,4.601502609021499,2028,1.9553585619007796,0.6517861873002598,32.137142857142855,268.4211428571428,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Sugar +10% by 2030,0.1,2030,5.40022245363668,2029,2.396159533845543,0.798719844615181,32.56,271.95300000000003,linear_regression,sugar_sensitivity_model
VNM,Viet Nam,Western Pacific,WPR,Sugar +2% by 2030,0.02,2024,2.419228965295789,2023,0.6212284958873661,0.20707616529578868,29.68457142857143,247.93637142857142,linear_regression,sugar_sensitivity_model
