iso3,country,who_region,who_region_code,scenario,total_sugar_change_by_2030,forecast_year,forecast_obesity_pct,input_year,sugar_supply_kg_per_capita_assumption,sugar_supply_kcal_per_capita_day_assumption
VNM,Viet Nam,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2028,3.427050932102162,2027,29.17714285714286,243.69814285714287
VNM,Viet Nam,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2029,3.764337424675329,2028,29.092571428571432,242.9917714285714
VNM,Viet Nam,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2030,4.137739266232419,2029,29.008,242.28539999999998
VNM,Viet Nam,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2024,2.4009381128268004,2023,29.38857142857143,245.46407142857143
VNM,Viet Nam,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2025,2.613535811372966,2024,29.17714285714286,243.69814285714287
VNM,Viet Nam,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2026,2.853711051729867,2025,28.965714285714284,241.93221428571428
VNM,Viet Nam,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2027,3.1242046339248972,2026,28.754285714285714,240.1662857142857
VNM,Viet Nam,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2028,3.427181526063695,2027,28.542857142857144,238.40035714285713
VNM,Viet Nam,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2029,3.764523412218036,2028,28.331428571428575,236.63442857142857
VNM,Viet Nam,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2030,4.137983254877238,2029,28.12,234.86849999999998
VUT,Vanuatu,Western Pacific,WPR,Constant sugar,0.0,2024,22.56026520360608,2023,18.49,165.12
VUT,Vanuatu,Western Pacific,WPR,Constant sugar,0.0,2025,22.973903248507977,2024,18.49,165.12
VUT,Vanuatu,Western Pacific,WPR,Constant sugar,0.0,2026,23.40511622504681,2025,18.49,165.12
VUT,Vanuatu,Western Pacific,WPR,Constant sugar,0.0,2027,23.85596082753201,2026,18.49,165.12
VUT,Vanuatu,Western Pacific,WPR,Constant sugar,0.0,2028,24.32815170823697,2027,18.49,165.12
VUT,Vanuatu,Western Pacific,WPR,Constant sugar,0.0,2029,24.82325126585654,2028,18.49,165.12
VUT,Vanuatu,Western Pacific,WPR,Constant sugar,0.0,2030,25.34275909667751,2029,18.49,165.12
VUT,Vanuatu,Western Pacific,WPR,Sugar +10% by 2030,0.1,2024,22.56026520360608,2023,18.754142857142856,167.47885714285715
VUT,Vanuatu,Western Pacific,WPR,Sugar +10% by 2030,0.1,2025,22.97387865109508,2024,19.01828571428571,169.83771428571427
VUT,Vanuatu,Western Pacific,WPR,Sugar +10% by 2030,0.1,2026,23.40503279059338,2025,19.28242857142857,172.19657142857145
VUT,Vanuatu,Western Pacific,WPR,Sugar +10% by 2030,0.1,2027,23.855790633842684,2026,19.546571428571426,174.5554285714286
VUT,Vanuatu,Western Pacific,WPR,Sugar +10% by 2030,0.1,2028,24.327874904105517,2027,19.810714285714283,176.9142857142857
VUT,Vanuatu,Western Pacific,WPR,Sugar +10% by 2030,0.1,2029,24.82285480259698,2028,20.07485714285714,179.27314285714286
VUT,Vanuatu,Western Pacific,WPR,Sugar +10% by 2030,0.1,2030,25.342235455450904,2029,20.339,181.63200000000003
VUT,Vanuatu,Western Pacific,WPR,Sugar +2% by 2030,0.02,2024,22.56026520360608,2023,18.542828571428572,165.59177142857143
VUT,Vanuatu,Western Pacific,WPR,Sugar +2% by 2030,0.02,2025,22.9738983290254,2024,18.595657142857142,166.06354285714286
VUT,Vanuatu,Western Pacific,WPR,Sugar +2% by 2030,0.02,2026,23.40509953815613,2025,18.648485714285716,166.53531428571432
VUT,Vanuatu,Western Pacific,WPR,Sugar +2% by 2030,0.02,2027,23.85592678879415,2026,18.701314285714282,167.0070857142857
VUT,Vanuatu,Western Pacific,WPR,Sugar +2% by 2030,0.02,2028,24.328096347410685,2027,18.754142857142856,167.47885714285715
VUT,Vanuatu,Western Pacific,WPR,Sugar +2% by 2030,0.02,2029,24.823171973204634,2028,18.806971428571426,167.95062857142858
VUT,Vanuatu,Western Pacific,WPR,Sugar +2% by 2030,0.02,2030,25.342654368432193,2029,18.8598,168.4224
VUT,Vanuatu,Western Pacific,WPR,Sugar +5% by 2030,0.05,2024,22.56026520360608,2023,18.622071428571427,166.29942857142856
VUT,Vanuatu,Western Pacific,WPR,Sugar +5% by 2030,0.05,2025,22.97389094980153,2024,18.754142857142856,167.47885714285715
VUT,Vanuatu,Western Pacific,WPR,Sugar +5% by 2030,0.05,2026,23.405074507820096,2025,18.88621428571428,168.6582857142857
VUT,Vanuatu,Western Pacific,WPR,Sugar +5% by 2030,0.05,2027,23.855875730687345,2026,19.01828571428571,169.83771428571427
VUT,Vanuatu,Western Pacific,WPR,Sugar +5% by 2030,0.05,2028,24.32801330617124,2027,19.150357142857143,171.0171428571429
VUT,Vanuatu,Western Pacific,WPR,Sugar +5% by 2030,0.05,2029,24.823053034226756,2028,19.28242857142857,172.19657142857145
VUT,Vanuatu,Western Pacific,WPR,Sugar +5% by 2030,0.05,2030,25.342497276064204,2029,19.4145,173.376
VUT,Vanuatu,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2024,22.56026520360608,2023,18.22585714285714,162.76114285714286
VUT,Vanuatu,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2025,22.973927845920876,2024,17.961714285714283,160.4022857142857
VUT,Vanuatu,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2026,23.40519965950025,2025,17.69757142857143,158.0434285714286
VUT,Vanuatu,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2027,23.856131021221348,2026,17.43342857142857,155.68457142857142
VUT,Vanuatu,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2028,24.32842851236844,2027,17.169285714285714,153.3257142857143
VUT,Vanuatu,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2029,24.823647729116125,2028,16.905142857142856,150.96685714285715
VUT,Vanuatu,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2030,25.34328273790414,2029,16.641,148.608
VUT,Vanuatu,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2024,22.56026520360608,2023,18.437171428571425,164.64822857142858
VUT,Vanuatu,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2025,22.973908167990558,2024,18.384342857142855,164.17645714285715
VUT,Vanuatu,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2026,23.405132911937503,2025,18.331514285714285,163.70468571428572
VUT,Vanuatu,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2027,23.85599486626988,2026,18.27868571428571,163.2329142857143
VUT,Vanuatu,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2028,24.328207069063268,2027,18.22585714285714,162.76114285714286
VUT,Vanuatu,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2029,24.82333055850846,2028,18.17302857142857,162.28937142857143
VUT,Vanuatu,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2030,25.342863824922834,2029,18.120199999999997,161.8176
VUT,Vanuatu,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2024,22.56026520360608,2023,18.35792857142857,163.94057142857145
VUT,Vanuatu,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2025,22.973915547214425,2024,18.22585714285714,162.76114285714286
VUT,Vanuatu,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2026,23.405157942273526,2025,18.093785714285712,161.5817142857143
VUT,Vanuatu,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2027,23.856045924376666,2026,17.961714285714283,160.4022857142857
VUT,Vanuatu,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2028,24.32829011030268,2027,17.829642857142854,159.22285714285715
VUT,Vanuatu,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2029,24.823449497486298,2028,17.69757142857143,158.0434285714286
VUT,Vanuatu,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2030,25.343020917290776,2029,17.565499999999997,156.864
WSM,Samoa,Western Pacific,WPR,Constant sugar,0.0,2024,64.28953753742546,2023,41.63,326.05
WSM,Samoa,Western Pacific,WPR,Constant sugar,0.0,2025,64.94098830975211,2024,41.63,326.05
WSM,Samoa,Western Pacific,WPR,Constant sugar,0.0,2026,65.59159453368838,2025,41.63,326.05
WSM,Samoa,Western Pacific,WPR,Constant sugar,0.0,2027,66.24039638256438,2026,41.63,326.05
WSM,Samoa,Western Pacific,WPR,Constant sugar,0.0,2028,66.88751144371972,2027,41.63,326.05
WSM,Samoa,Western Pacific,WPR,Constant sugar,0.0,2029,67.5336233902728,2028,41.63,326.05
WSM,Samoa,Western Pacific,WPR,Constant sugar,0.0,2030,68.17968511392007,2029,41.63,326.05
WSM,Samoa,Western Pacific,WPR,Sugar +10% by 2030,0.1,2024,64.28953753742546,2023,42.224714285714285,330.70785714285716
WSM,Samoa,Western Pacific,WPR,Sugar +10% by 2030,0.1,2025,64.94093362369395,2024,42.81942857142857,335.36571428571426
WSM,Samoa,Western Pacific,WPR,Sugar +10% by 2030,0.1,2026,65.59141001316792,2025,43.41414285714286,340.0235714285715
WSM,Samoa,Western Pacific,WPR,Sugar +10% by 2030,0.1,2027,66.24002267385205,2026,44.008857142857146,344.68142857142857
WSM,Samoa,Western Pacific,WPR,Sugar +10% by 2030,0.1,2028,66.88690910406868,2027,44.60357142857143,349.3392857142857
WSM,Samoa,Western Pacific,WPR,Sugar +10% by 2030,0.1,2029,67.53277011540905,2028,45.19828571428572,353.9971428571428
WSM,Samoa,Western Pacific,WPR,Sugar +10% by 2030,0.1,2030,68.17857291509458,2029,45.793000000000006,358.65500000000003
WSM,Samoa,Western Pacific,WPR,Sugar +2% by 2030,0.02,2024,64.28953753742546,2023,41.748942857142865,326.98157142857144
WSM,Samoa,Western Pacific,WPR,Sugar +2% by 2030,0.02,2025,64.94097737254049,2024,41.86788571428572,327.9131428571429
WSM,Samoa,Western Pacific,WPR,Sugar +2% by 2030,0.02,2026,65.5915576295843,2025,41.98682857142858,328.8447142857143
WSM,Samoa,Western Pacific,WPR,Sugar +2% by 2030,0.02,2027,66.24032164082195,2026,42.10577142857143,329.7762857142857
WSM,Samoa,Western Pacific,WPR,Sugar +2% by 2030,0.02,2028,66.88739097578956,2027,42.224714285714285,330.70785714285716
WSM,Samoa,Western Pacific,WPR,Sugar +2% by 2030,0.02,2029,67.5334527353001,2028,42.34365714285715,331.6394285714286
WSM,Samoa,Western Pacific,WPR,Sugar +2% by 2030,0.02,2030,68.17946267415503,2029,42.4626,332.571
WSM,Samoa,Western Pacific,WPR,Sugar +5% by 2030,0.05,2024,64.28953753742546,2023,41.92735714285715,328.37892857142856
WSM,Samoa,Western Pacific,WPR,Sugar +5% by 2030,0.05,2025,64.94096096672304,2024,42.224714285714285,330.70785714285716
WSM,Samoa,Western Pacific,WPR,Sugar +5% by 2030,0.05,2026,65.59150227342816,2025,42.52207142857143,333.0367857142857
WSM,Samoa,Western Pacific,WPR,Sugar +5% by 2030,0.05,2027,66.24020952820824,2026,42.81942857142857,335.36571428571426
WSM,Samoa,Western Pacific,WPR,Sugar +5% by 2030,0.05,2028,66.88721027389423,2027,43.11678571428572,337.6946428571429
WSM,Samoa,Western Pacific,WPR,Sugar +5% by 2030,0.05,2029,67.53319675284095,2028,43.41414285714286,340.0235714285715
WSM,Samoa,Western Pacific,WPR,Sugar +5% by 2030,0.05,2030,68.17912901450735,2029,43.71150000000001,342.3525
WSM,Samoa,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2024,64.28953753742546,2023,41.03528571428572,321.39214285714286
WSM,Samoa,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2025,64.94104299581028,2024,40.44057142857143,316.7342857142857
WSM,Samoa,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2026,65.59177905420886,2025,39.84585714285715,312.0764285714286
WSM,Samoa,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2027,66.24077009127674,2026,39.25114285714286,307.41857142857145
WSM,Samoa,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2028,66.88811378337077,2027,38.65642857142858,302.7607142857143
WSM,Samoa,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2029,67.5344766651365,2028,38.06171428571429,298.10285714285715
WSM,Samoa,Western Pacific,WPR,Sugar -10% by 2030,-0.1,2030,68.18079731274544,2029,37.467000000000006,293.445
WSM,Samoa,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2024,64.28953753742546,2023,41.51105714285714,325.1184285714286
WSM,Samoa,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2025,64.94099924696376,2024,41.39211428571429,324.18685714285715
WSM,Samoa,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2026,65.5916314377925,2025,41.27317142857143,323.2552857142857
WSM,Samoa,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2027,66.2404711243069,2026,41.154228571428575,322.3237142857143
WSM,Samoa,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2028,66.88763191164998,2027,41.03528571428572,321.39214285714286
WSM,Samoa,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2029,67.5337940452456,2028,40.91634285714286,320.4605714285714
WSM,Samoa,Western Pacific,WPR,Sugar -2% by 2030,-0.02,2030,68.17990755368524,2029,40.7974,319.529
WSM,Samoa,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2024,64.28953753742546,2023,41.33264285714286,323.72107142857146
WSM,Samoa,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2025,64.94101565278119,2024,41.03528571428572,321.39214285714286
WSM,Samoa,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2026,65.5916867939486,2025,40.737928571428576,319.0632142857143
WSM,Samoa,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2027,66.24058323692051,2026,40.44057142857143,316.7342857142857
WSM,Samoa,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2028,66.88781261354515,2027,40.143214285714286,314.40535714285716
WSM,Samoa,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2029,67.5340500277045,2028,39.84585714285715,312.0764285714286
WSM,Samoa,Western Pacific,WPR,Sugar -5% by 2030,-0.05,2030,68.18024121333254,2029,39.5485,309.7475
YEM,Yemen,Eastern Mediterranean,EMR,Constant sugar,0.0,2024,13.310516796418085,2023,25.08,238.16
YEM,Yemen,Eastern Mediterranean,EMR,Constant sugar,0.0,2025,13.665936818168863,2024,25.08,238.16
YEM,Yemen,Eastern Mediterranean,EMR,Constant sugar,0.0,2026,14.028685235073265,2025,25.08,238.16
YEM,Yemen,Eastern Mediterranean,EMR,Constant sugar,0.0,2027,14.399402606464191,2026,25.08,238.16
YEM,Yemen,Eastern Mediterranean,EMR,Constant sugar,0.0,2028,14.779122586341568,2027,25.08,238.16
YEM,Yemen,Eastern Mediterranean,EMR,Constant sugar,0.0,2029,15.169085469093673,2028,25.08,238.16
YEM,Yemen,Eastern Mediterranean,EMR,Constant sugar,0.0,2030,15.570630838615898,2029,25.08,238.16
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2024,13.310516796418085,2023,25.438285714285712,241.5622857142857
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2025,13.665903238388907,2024,25.796571428571426,244.9645714285714
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2026,14.028571029895364,2025,26.154857142857143,248.36685714285716
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2027,14.399168811647717,2026,26.513142857142856,251.76914285714287
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2028,14.778740645356184,2027,26.87142857142857,255.17142857142855
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2029,15.168535486660346,2028,27.22971428571428,258.5737142857143
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +10% by 2030,0.1,2030,15.569899841262544,2029,27.588,261.976
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2024,13.310516796418085,2023,25.151657142857143,238.84045714285716
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2025,13.66593010221287,2024,25.223314285714284,239.5209142857143
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2026,14.028662394037681,2025,25.29497142857143,240.20137142857146
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2027,14.399355847500889,2026,25.366628571428567,240.88182857142854
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2028,14.779046198144478,2027,25.438285714285712,241.5622857142857
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2029,15.168975472606988,2028,25.509942857142853,242.24274285714284
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +2% by 2030,0.02,2030,15.570484639145201,2029,25.581599999999998,242.9232
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2024,13.310516796418085,2023,25.259142857142855,239.86114285714285
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2025,13.665920028278883,2024,25.438285714285712,241.5622857142857
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2026,14.02862813248431,2025,25.61742857142857,243.26342857142856
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2027,14.399285709055944,2026,25.796571428571426,244.9645714285714
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2028,14.778931615848858,2027,25.975714285714286,246.6657142857143
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2029,15.168810477876983,2028,26.154857142857143,248.36685714285716
YEM,Yemen,Eastern Mediterranean,EMR,Sugar +5% by 2030,0.05,2030,15.570265339939185,2029,26.334,250.068
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2024,13.310516796418085,2023,24.721714285714285,234.7577142857143
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2025,13.665970397948815,2024,24.36342857142857,231.35542857142858
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2026,14.02879944025116,2025,24.005142857142857,227.95314285714286
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2027,14.399636401280656,2026,23.64685714285714,224.55085714285713
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2028,14.779504527326939,2027,23.288571428571426,221.14857142857144
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2029,15.169635451526979,2028,22.930285714285713,217.7462857142857
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -10% by 2030,-0.1,2030,15.571361835969226,2029,22.572,214.344
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2024,13.310516796418085,2023,25.008342857142853,237.47954285714283
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2025,13.665943534124853,2024,24.936685714285712,236.79908571428572
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2026,14.028708076108845,2025,24.86502857142857,236.11862857142856
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2027,14.399449365427486,2026,24.793371428571426,235.43817142857142
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2028,14.779198974538643,2027,24.721714285714285,234.7577142857143
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2029,15.16919546558033,2028,24.650057142857143,234.07725714285715
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -2% by 2030,-0.02,2030,15.570777038086554,2029,24.5784,233.39679999999998
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2024,13.310516796418085,2023,24.90085714285714,236.45885714285714
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2025,13.665953608058839,2024,24.721714285714285,234.7577142857143
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2026,14.028742337662214,2025,24.542571428571424,233.05657142857143
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2027,14.39951950387243,2026,24.36342857142857,231.35542857142858
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2028,14.779313556834266,2027,24.184285714285714,229.65428571428572
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2029,15.169360460310344,2028,24.005142857142857,227.95314285714286
YEM,Yemen,Eastern Mediterranean,EMR,Sugar -5% by 2030,-0.05,2030,15.570996337292584,2029,23.825999999999997,226.25199999999998
ZAF,South Africa,Africa,AFR,Constant sugar,0.0,2024,31.779849192179682,2023,34.4,273.96
ZAF,South Africa,Africa,AFR,Constant sugar,0.0,2025,32.12658767841268,2024,34.4,273.96
ZAF,South Africa,Africa,AFR,Constant sugar,0.0,2026,32.48920578231004,2025,34.4,273.96
ZAF,South Africa,Africa,AFR,Constant sugar,0.0,2027,32.86878914133596,2026,34.4,273.96
ZAF,South Africa,Africa,AFR,Constant sugar,0.0,2028,33.26668699345912,2027,34.4,273.96
ZAF,South Africa,Africa,AFR,Constant sugar,0.0,2029,33.68434302209721,2028,34.4,273.96
ZAF,South Africa,Africa,AFR,Constant sugar,0.0,2030,34.12323166521249,2029,34.4,273.96
ZAF,South Africa,Africa,AFR,Sugar +10% by 2030,0.1,2024,31.779849192179682,2023,34.89142857142857,277.87371428571424
ZAF,South Africa,Africa,AFR,Sugar +10% by 2030,0.1,2025,32.12654242090663,2024,35.38285714285714,281.7874285714285
ZAF,South Africa,Africa,AFR,Sugar +10% by 2030,0.1,2026,32.489052977470855,2025,35.87428571428571,285.7011428571428
ZAF,South Africa,Africa,AFR,Sugar +10% by 2030,0.1,2027,32.868479395020735,2026,36.36571428571428,289.61485714285715
ZAF,South Africa,Africa,AFR,Sugar +10% by 2030,0.1,2028,33.26618719193738,2027,36.857142857142854,293.5285714285714
ZAF,South Africa,Africa,AFR,Sugar +10% by 2030,0.1,2029,33.683634032772346,2028,37.348571428571425,297.4422857142857
ZAF,South Africa,Africa,AFR,Sugar +10% by 2030,0.1,2030,34.12230599973026,2029,37.84,301.356
ZAF,South Africa,Africa,AFR,Sugar +2% by 2030,0.02,2024,31.779849192179682,2023,34.498285714285714,274.74274285714284
